Timestamp,FPS,CPU Time (ms),GPU Time (ms),Draw Calls,Memory Usage (MB)
23/11/2024 7:43:23 AM,50.00,758.85,20.28,0,593.25
23/11/2024 7:43:24 AM,187.07,6.00,8.01,1,593.06
23/11/2024 7:43:24 AM,185.75,4.58,1.26,1,593.24
23/11/2024 7:43:25 AM,207.07,5.16,1.51,1,593.43
23/11/2024 7:43:25 AM,153.27,5.29,4.86,1,593.62
23/11/2024 7:43:26 AM,224.61,5.02,1.90,1,593.79
23/11/2024 7:43:26 AM,218.75,5.09,5.13,1,593.99
23/11/2024 7:43:27 AM,197.78,4.26,0.94,1,594.19
23/11/2024 7:43:27 AM,221.28,6.78,3.21,1,594.37
23/11/2024 7:43:28 AM,209.76,4.25,1.14,1,594.61
23/11/2024 7:43:28 AM,238.32,4.53,1.11,1,594.82
23/11/2024 7:43:29 AM,173.95,4.53,3.24,1,595.03
23/11/2024 7:43:29 AM,182.44,5.21,1.59,1,595.20
23/11/2024 7:43:30 AM,229.85,4.66,1.18,1,595.44
23/11/2024 7:43:30 AM,232.95,4.56,3.05,1,595.65
23/11/2024 7:43:31 AM,231.34,5.60,1.06,1,595.83
23/11/2024 7:43:31 AM,224.72,4.56,2.46,1,596.07
23/11/2024 7:43:32 AM,236.03,4.44,2.50,1,596.28

Summary:
Average FPS:,200.27
Minimum FPS:,50.00
Maximum FPS:,238.32
Average CPU Time (ms):,46.85
Minimum CPU Time (ms):,4.25
Maximum CPU Time (ms):,758.85
Average GPU Time (ms):,3.58
Minimum GPU Time (ms):,0.94
Maximum GPU Time (ms):,20.28
Average Draw Calls:,1
Minimum Draw Calls:,0
Maximum Draw Calls:,1
Average Memory Usage (MB):,594.55
Minimum Memory Usage (MB):,593.06
Maximum Memory Usage (MB):,596.28
23/11/2024 7:43:32 AM,202.94,5.79,1.58,1,596.49
23/11/2024 7:43:33 AM,211.26,4.43,1.17,1,596.73
23/11/2024 7:43:33 AM,233.31,4.64,1.28,1,596.94
23/11/2024 7:43:34 AM,172.11,4.88,1.92,1,597.12
23/11/2024 7:43:34 AM,217.86,4.71,1.82,1,597.36
23/11/2024 7:43:35 AM,217.42,4.27,0.97,1,597.57
23/11/2024 7:43:35 AM,211.25,4.55,2.40,1,597.75
23/11/2024 7:43:36 AM,116.05,9.93,5.74,1,597.95
23/11/2024 7:43:36 AM,214.11,4.46,1.33,1,593.07
23/11/2024 7:43:37 AM,220.64,4.69,1.41,1,593.31
23/11/2024 7:43:37 AM,218.40,4.91,1.72,1,593.51
23/11/2024 7:43:38 AM,220.61,5.04,2.72,1,593.68
23/11/2024 7:43:38 AM,199.54,4.67,1.54,1,593.92
23/11/2024 7:43:39 AM,223.10,4.77,2.76,1,594.13
23/11/2024 7:43:39 AM,145.74,5.85,3.53,1,594.34
23/11/2024 7:43:40 AM,226.79,4.35,1.36,1,594.55
23/11/2024 7:43:40 AM,239.71,5.01,4.01,1,594.76
23/11/2024 7:43:41 AM,207.34,4.77,1.78,1,594.94
23/11/2024 7:43:41 AM,176.48,4.39,0.92,1,595.18
23/11/2024 7:43:42 AM,190.20,4.82,1.26,1,595.39
23/11/2024 7:43:42 AM,232.74,4.52,1.45,1,595.57
23/11/2024 7:43:43 AM,214.89,4.97,4.43,1,595.81
23/11/2024 7:43:43 AM,232.26,6.01,1.86,1,596.02
23/11/2024 7:43:44 AM,233.49,4.61,1.70,1,596.21
23/11/2024 7:43:44 AM,219.20,4.42,1.27,1,596.45
23/11/2024 7:43:45 AM,163.48,5.50,3.27,1,596.66
23/11/2024 7:43:45 AM,206.15,4.64,1.34,1,596.83
23/11/2024 7:43:46 AM,211.33,4.31,0.91,1,597.07
23/11/2024 7:43:46 AM,237.73,4.43,1.37,1,597.28
23/11/2024 7:43:47 AM,228.22,6.12,6.28,1,597.46

Summary:
Average FPS:,208.14
Minimum FPS:,116.05
Maximum FPS:,239.71
Average CPU Time (ms):,5.01
Minimum CPU Time (ms):,4.27
Maximum CPU Time (ms):,9.93
Average GPU Time (ms):,2.17
Minimum GPU Time (ms):,0.91
Maximum GPU Time (ms):,6.28
Average Draw Calls:,1
Minimum Draw Calls:,1
Maximum Draw Calls:,1
Average Memory Usage (MB):,595.80
Minimum Memory Usage (MB):,593.07
Maximum Memory Usage (MB):,597.95
23/11/2024 7:43:47 AM,219.64,5.34,3.80,1,597.70
23/11/2024 7:43:48 AM,200.29,4.32,1.43,1,593.04
23/11/2024 7:43:48 AM,189.09,4.47,1.92,1,593.25
23/11/2024 7:43:49 AM,233.75,4.86,3.68,1,593.42
23/11/2024 7:43:49 AM,221.54,4.54,1.68,1,593.63
23/11/2024 7:43:50 AM,185.57,4.65,1.18,1,593.87
23/11/2024 7:43:50 AM,225.93,5.56,4.83,1,594.08
23/11/2024 7:43:51 AM,239.92,4.51,1.30,1,594.26
23/11/2024 7:43:51 AM,231.57,4.58,1.36,1,594.49
23/11/2024 7:43:52 AM,160.99,7.24,1.72,1,594.64
23/11/2024 7:43:52 AM,144.29,6.90,3.97,1,594.82
23/11/2024 7:43:53 AM,209.86,4.40,1.04,1,595.01

Summary:
Average FPS:,205.20
